ir,resp,pr,spo2,spo2_real,rrInterval
537212,19964,79,99,99,95
538247,19966,79,99,99,95
539313,19963,79,99,99,95
540398,19962,79,99,99,95
541455,19958,79,99,99,95
542586,19952,79,99,99,95
543709,19954,79,99,99,95
544973,19942,79,99,99,95
546339,19943,79,99,99,95
547698,19944,79,99,99,95
549261,19936,79,99,99,95
550865,19930,79,99,99,95
552483,19938,79,99,99,95
553957,19929,79,99,99,95
554801,19924,79,99,99,95
554217,19928,79,99,99,95
551305,19925,79,99,99,95
545811,19919,79,99,99,95
537324,19928,79,99,99,95
525911,19924,79,99,99,95
513445,19926,79,99,99,95
502078,19932,79,99,99,95
492600,19924,79,99,99,95
484990,19919,79,99,99,95
479078,19932,79,99,99,95
474792,19919,79,99,99,95
472037,19912,79,99,99,95
470644,19919,79,99,99,95
470317,19911,79,99,99,95
470787,19913,79,99,99,95
471799,19920,79,99,99,95
473128,19917,79,99,99,95
474577,19921,79,99,99,95
476030,19933,79,99,99,95
477374,19930,79,99,99,95
478561,19922,79,99,99,95
479610,19930,79,99,99,95
480608,19930,79,99,99,95
481610,19935,79,99,99,95
482746,19940,79,99,99,95
484121,19939,79,99,99,95
485822,19936,78,99,99,94
487800,19943,78,99,99,94
489895,19938,78,99,99,94
491965,19934,78,99,99,94
493776,19940,78,99,99,94
495138,19929,78,99,99,94
495945,19923,78,99,99,94
496249,19928,78,99,99,94
496124,19924,78,99,99,94
495654,19932,78,99,99,94
495066,19921,78,99,99,94
494449,19924,78,99,99,94
493911,19932,78,99,99,94
493556,19933,78,99,99,94
493463,19931,78,99,99,94
493653,19943,78,99,99,94
494116,19936,78,99,99,94
494865,19939,78,99,99,94
495887,19944,78,99,99,94
497163,19941,78,99,99,94
498667,19939,78,99,99,94
500349,19947,78,99,99,94
502114,19946,78,99,99,94
503996,19934,78,99,99,94
505921,19945,78,99,99,94
507829,19940,78,99,99,94
509717,19935,78,99,99,94
511581,19950,78,99,99,94
513435,19942,78,99,99,94
515207,19944,78,99,99,94
516864,19940,78,99,99,94
518531,19932,78,99,99,94
520055,19935,78,99,99,94
521535,19937,78,99,99,94
522937,19942,78,99,99,94
524215,19943,78,99,99,94
525449,19954,78,99,99,94
526583,19953,78,99,99,94
527638,19941,78,99,99,94
528627,19959,78,99,99,94
529542,19960,78,99,99,94
530340,19956,78,99,99,94
531165,19959,78,99,99,94
531906,19956,78,99,99,94
532602,19959,78,99,99,94
533345,19976,78,99,99,94
534068,19971,78,99,99,94
534813,19977,78,99,99,94
535652,19990,78,99,99,94
536536,19999,78,99,99,94
537523,20001,78,99,99,94
538640,20017,78,99,99,94
539839,20024,78,99,99,94
541152,20028,78,99,99,94
542521,20044,78,99,99,94
543911,20048,78,99,99,94
545136,20057,78,99,99,94
545818,20070,78,99,99,94
545258,20073,78,99,99,94
542731,20077,78,99,99,94
537943,20089,78,99,99,94
530598,20090,78,99,99,94
520683,20100,78,99,99,94
509587,20108,78,99,99,94
499218,20109,78,99,99,94
490376,20116,78,99,99,94
483199,20119,78,99,99,94
477618,20122,78,99,99,94
473592,20120,78,99,99,94
471084,20127,78,99,99,94
469894,20128,78,99,99,94
469759,20137,78,99,99,94
470491,20141,78,99,99,94
471765,20146,78,99,99,94
473369,20159,78,99,99,94
475127,20171,78,99,99,94
476910,20176,78,99,99,94
478594,20183,78,99,99,94
480169,20173,78,99,99,94
481556,20187,78,99,99,94
482968,20187,78,99,99,94
484316,20189,78,99,99,94
485869,20183,78,99,99,94
487683,20190,78,99,99,94
489789,20189,78,99,99,84
492055,20185,78,99,99,84
494436,20190,78,99,99,84
496585,20192,78,99,99,84
498300,20191,78,99,99,84
499442,20202,78,99,99,84
499975,20197,78,99,99,84
499891,20199,78,99,99,84
499375,20212,78,99,99,84
498583,20216,78,99,99,84
497691,20207,78,99,99,84
496876,20222,78,99,99,84
496224,20219,78,99,99,84
495758,20226,78,99,99,84
495648,20232,78,99,99,84
495758,20223,78,99,99,84
496188,20224,78,99,99,84
496982,20232,78,99,99,84
498005,20232,78,99,99,84
499314,20224,78,99,99,84
500903,20224,78,99,99,84
502618,20218,78,99,99,84
504487,20212,78,99,99,84
506446,20224,78,99,99,84
508466,20214,78,99,99,84
510519,20214,78,99,99,84
512513,20224,78,99,99,84
514562,20216,78,99,99,84
516436,20211,78,99,99,84
518335,20210,78,99,99,84
520040,20217,78,99,99,84
521730,20210,78,99,99,84
523263,20223,78,99,99,84
524738,20212,78,99,99,84
526039,20204,78,99,99,84
527257,20214,78,99,99,84
528397,20207,78,99,99,84
529527,20203,78,99,99,84
530574,20208,78,99,99,84
531614,20205,78,99,99,84
532691,20206,78,99,99,84
533779,20203,78,99,99,84
534968,20200,78,99,99,84
