ir,resp,pr,spo2,spo2_real,rrInterval
462596,19842,56,100,100,102
462853,19838,56,100,100,102
463079,19837,56,100,100,102
463342,19834,56,100,100,102
463570,19831,56,100,100,102
463808,19828,56,100,100,102
464082,19833,56,100,100,102
464307,19834,56,100,100,102
464564,19835,56,100,100,102
464791,19840,56,100,100,102
464979,19831,56,100,100,102
465167,19841,56,100,100,102
465383,19841,56,100,100,102
465640,19848,56,100,100,102
465828,19849,56,100,100,102
466095,19849,56,100,100,102
466376,19855,56,100,100,102
466608,19865,56,100,100,102
466870,19865,56,100,100,102
467098,19873,56,100,100,102
467279,19875,56,100,100,102
467297,19878,56,100,100,102
467062,19877,56,100,100,102
466479,19885,56,100,100,102
465533,19884,56,100,100,102
464199,19884,56,100,100,102
462629,19892,56,100,100,102
461104,19889,56,100,100,102
459710,19891,56,100,100,102
458560,19897,56,100,100,102
457698,19895,56,100,100,102
457050,19898,56,100,100,102
456647,19903,56,100,100,102
456457,19908,56,100,100,102
456407,19912,56,100,100,102
456442,19924,56,100,100,102
456542,19925,56,100,100,102
456649,19940,56,100,100,102
456783,19946,56,100,100,102
456838,19956,56,100,100,102
456858,19964,56,100,100,102
456877,19981,56,100,100,102
456825,19994,56,100,100,102
456742,20001,56,100,100,102
456655,20017,56,100,100,102
456602,20030,56,100,100,102
456558,20036,56,100,100,102
456528,20057,56,100,100,102
456608,20059,56,100,100,102
456732,20056,56,100,100,108
456863,20076,56,100,100,108
457001,20080,56,100,100,108
457134,20077,56,100,100,108
457284,20097,56,100,100,108
457339,20101,56,100,100,108
457393,20109,56,100,100,108
457447,20120,56,100,100,108
457455,20123,56,100,100,108
457414,20133,56,100,100,108
457360,20147,56,100,100,108
457288,20155,56,100,100,108
457205,20164,56,100,100,108
457138,20185,56,100,100,108
457108,20194,56,100,100,108
457141,20209,56,100,100,108
457175,20215,56,100,100,108
457242,20223,56,100,100,108
457399,20231,56,100,100,108
457567,20240,56,100,100,108
457735,20249,56,100,100,108
457943,20253,56,100,100,108
458116,20257,56,100,100,108
458277,20252,56,100,100,108
458438,20254,56,100,100,108
458605,20256,56,100,100,108
458742,20250,56,100,100,108
458911,20255,56,100,100,108
459090,20257,56,100,100,108
459276,20258,56,100,100,108
459469,20253,56,100,100,108
459646,20255,56,100,100,108
459786,20262,56,100,100,108
459903,20265,56,100,100,108
460097,20253,56,100,100,108
460231,20257,56,100,100,108
460377,20258,56,100,100,108
460538,20259,56,100,100,108
460669,20253,56,100,100,108
460849,20255,56,100,100,108
461005,20257,56,100,100,108
461174,20252,56,100,100,108
461375,20262,56,100,100,108
461517,20253,56,100,100,108
461646,20253,56,100,100,108
461806,20257,56,100,100,108
461958,20253,56,100,100,108
462100,20254,56,100,100,108
462262,20263,56,100,100,108
462445,20260,56,100,100,108
462630,20259,56,100,100,108
462825,20259,56,100,100,108
463045,20250,56,100,100,108
463235,20246,56,100,100,108
463419,20248,56,100,100,108
463612,20247,56,100,100,108
463751,20246,56,100,100,108
463887,20248,56,100,100,108
464063,20239,56,100,100,108
464195,20240,56,100,100,108
464361,20237,56,100,100,108
464580,20234,56,100,100,108
464814,20225,56,100,100,108
465098,20230,56,100,100,108
465309,20225,56,100,100,108
465517,20222,56,100,100,108
465696,20228,56,100,100,108
465752,20225,56,100,100,108
465640,20215,56,100,100,108
465273,20226,56,100,100,108
464610,20225,56,100,100,108
463612,20221,56,100,100,108
462306,20231,56,100,100,108
460880,20220,56,100,100,108
459470,20217,56,100,100,108
458208,20222,56,100,100,108
457119,20215,56,100,100,108
456343,20205,56,100,100,108
455777,20209,56,100,100,108
455350,20204,56,100,100,108
455132,20197,56,100,100,108
455041,20201,56,100,100,108
455066,20187,56,100,100,108
455117,20182,56,100,100,108
455175,20184,56,100,100,108
455222,20182,56,100,100,108
455258,20174,56,100,100,108
455203,20178,56,100,100,108
